n.uniprot,n.name,n.description,n.match_community,n.normal_community,n.primary_community,n.match_degree,n.normal_degree,n.primary_degree,n.pagerank_match,n.pagerank_normal,n.pagerank_primary
Q9NR48,ASH1L,ASH1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:19088],3,4,4,117,165,100,4.312713500000001,3.3310144999999993,6.307170500000001
Q9Y6I4,USP3,ubiquitin specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:12626],3,4,null,4,8,0,0.2682095,0.29409200000000013,0.15000000000000002
Q9BTA9,WAC,WW domain containing adaptor with coiled-coil [Source:HGNC Symbol;Acc:HGNC:17327],3,4,4,31,65,4,1.7340174999999998,1.3779439999999998,0.5526875
Q15326,ZMYND11,zinc finger MYND-type containing 11 [Source:HGNC Symbol;Acc:HGNC:16966],3,3,4,20,49,5,0.8635835,0.8904520000000001,0.46851199999999993
O75925,PIAS1,protein inhibitor of activated STAT 1 [Source:HGNC Symbol;Acc:HGNC:2752],3,4,4,82,72,29,2.6180684999999997,1.3459754999999998,1.6790480000000003
Q8TEY7,USP33,ubiquitin specific peptidase 33 [Source:HGNC Symbol;Acc:HGNC:20059],3,3,4,99,56,2,3.517105,0.8233444999999999,0.7270140000000003
O76031,CLPX,caseinolytic mitochondrial matrix peptidase chaperone subunit [Source:HGNC Symbol;Acc:HGNC:2088],3,4,null,6,15,0,0.3786244999999999,0.9101890000000001,0.15000000000000002
Q96JP5,ZFP91,ZFP91 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:14983],3,4,4,34,29,30,1.3718239999999997,0.685364,1.8216439999999998
P43034,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574],3,4,4,93,142,30,3.2715229999999997,2.330522,1.823446
Q9NXD2,MTMR10,myotubularin related protein 10 [Source:HGNC Symbol;Acc:HGNC:25999],3,3,null,8,16,0,0.5826499999999999,0.28409600000000007,0.15000000000000002
Q9NVA4,TMEM184C,transmembrane protein 184C [Source:HGNC Symbol;Acc:HGNC:25587],3,2,4,76,248,8,2.467117,1.3176195000000002,0.7966120000000002
Q5TAP6,UTP14C,UTP14C small subunit processome component [Source:HGNC Symbol;Acc:HGNC:20321],3,4,4,69,186,33,2.940839,2.5250444999999995,2.8456559999999995
Q7Z5K2,WAPL,WAPL cohesin release factor [Source:HGNC Symbol;Acc:HGNC:23293],3,4,4,151,112,52,5.365022,2.2148965,3.4782684999999987
Q14152,EIF3A,eukaryotic translation initiation factor 3 subunit A [Source:HGNC Symbol;Acc:HGNC:3271],3,4,4,34,14,4,1.1563405,0.3734139999999999,0.3722325000000001
Q9P270,SLAIN2,SLAIN motif family member 2 [Source:HGNC Symbol;Acc:HGNC:29282],3,4,4,42,26,2,1.5429630000000003,0.624776,0.5248754999999998
P48200,IREB2,iron responsive element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6115],3,4,4,155,20,81,5.334515499999999,0.6528770000000002,4.8521745
O95249,GOSR1,golgi SNAP receptor complex member 1 [Source:HGNC Symbol;Acc:HGNC:4430],3,4,4,16,63,3,0.7690040000000002,1.094214,0.6941105000000001
Q9Y4X5,ARIH1,ariadne RBR E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:689],3,4,4,57,172,13,2.055938,2.338053,0.8243475
Q96JI7,SPG11,"SPG11 vesicle trafficking associated, spatacsin [Source:HGNC Symbol;Acc:HGNC:11226]",3,4,4,71,153,12,2.4177744999999997,2.1476019999999996,0.7474310000000001
Q5H9R7,PPP6R3,protein phosphatase 6 regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:1173],3,4,null,87,80,0,3.0210195,1.7034004999999999,0.15000000000000002
Q16513,PKN2,protein kinase N2 [Source:HGNC Symbol;Acc:HGNC:9406],3,4,4,107,93,5,4.2395710000000015,1.6536925000000002,1.1104489999999998
P49790,NUP153,nucleoporin 153 [Source:HGNC Symbol;Acc:HGNC:8062],3,4,4,106,174,15,3.4477874999999996,2.818813000000001,1.1484525000000003
Q14119,VEZF1,vascular endothelial zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:12949],3,4,4,73,110,8,2.82971,1.5660404999999997,0.7353865000000002
Q14432,PDE3A,phosphodiesterase 3A [Source:HGNC Symbol;Acc:HGNC:8778],6,0,6,14,49,14,1.3563029999999998,1.3124430000000002,1.471546
Q9Y6F6,MRVI1,murine retrovirus integration site 1 homolog [Source:HGNC Symbol;Acc:HGNC:7237],6,0,6,14,8,5,1.8232504999999999,0.5554075,1.0239189999999998
Q15389,ANGPT1,angiopoietin 1 [Source:HGNC Symbol;Acc:HGNC:484],6,null,null,6,0,0,0.6860610000000001,0.15000000000000002,0.15000000000000002
Q6UWI2,PARM1,prostate androgen-regulated mucin-like protein 1 [Source:HGNC Symbol;Acc:HGNC:24536],6,2,6,12,4,1,1.4562799999999998,0.19496500000000005,0.32356150000000006
Q13976,PRKG1,protein kinase cGMP-dependent 1 [Source:HGNC Symbol;Acc:HGNC:9414],6,0,6,4,55,11,0.5181435,1.4117399999999993,1.1366120000000002
Q7Z340,ZNF551,zinc finger protein 551 [Source:HGNC Symbol;Acc:HGNC:25108],14,null,16,5,0,6,0.8867205,0.15000000000000002,1.3270375000000003
Q08ER8,ZNF543,zinc finger protein 543 [Source:HGNC Symbol;Acc:HGNC:25281],14,4,null,2,7,0,0.3335235,0.360936,0.15000000000000002
Q9Y4G8,RAPGEF2,Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854],3,4,4,18,16,4,0.8598775000000001,0.7878229999999999,0.3870905000000001
Q8NA23,WDR31,WD repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:21421],4,4,null,11,7,0,1.4522765,1.1185155,0.15000000000000002
Q96RL7,VPS13A,vacuolar protein sorting 13 homolog A [Source:HGNC Symbol;Acc:HGNC:1908],4,4,null,15,4,0,1.1675690000000005,0.40536549999999993,0.15000000000000002
Q8N8K9,KIAA1958,KIAA1958 [Source:HGNC Symbol;Acc:HGNC:23427],4,1,null,4,7,0,0.4701185000000001,0.873792,0.15000000000000002
A0A075B6J9,IGLV2-18,immunoglobulin lambda variable 2-18 [Source:HGNC Symbol;Acc:HGNC:5889],11,8,12,55,56,31,0.8174795,0.6552060000000003,0.6287795
P01718,IGLV3-27,immunoglobulin lambda variable 3-27 [Source:HGNC Symbol;Acc:HGNC:5910],11,8,null,19,76,0,0.38411549999999994,0.9703604999999998,0.15000000000000002
A0A0A0MS14,IGHV1-45,immunoglobulin heavy variable 1-45 [Source:HGNC Symbol;Acc:HGNC:5553],11,8,null,18,1,0,0.368161,0.15935849999999996,0.15000000000000002
A0A075B6K5,IGLV3-9,immunoglobulin lambda variable 3-9 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:5918],11,8,12,39,81,20,0.6280910000000001,0.8862699999999998,0.46032650000000014
A0A0B4J1U3,IGLV1-36,immunoglobulin lambda variable 1-36 [Source:HGNC Symbol;Acc:HGNC:5876],11,8,12,59,70,3,0.871395,0.7796884999999998,0.19725150000000002
A0A0C4DH42,IGHV3-66,immunoglobulin heavy variable 3-66 [Source:HGNC Symbol;Acc:HGNC:5619],11,8,12,61,69,31,0.8915229999999998,0.7708740000000002,0.6291025
P01742,IGHV1-69,immunoglobulin heavy variable 1-69 [Source:HGNC Symbol;Acc:HGNC:5558],11,8,12,23,45,9,0.5614680000000002,0.5544639999999998,0.29307200000000005
A0A075B6P5,IGKV2-28,immunoglobulin kappa variable 2-28 [Source:HGNC Symbol;Acc:HGNC:5783],11,null,null,34,0,0,0.5619695000000001,0.15000000000000002,0.15000000000000002
A0A075B6Q5,IGHV3-64,immunoglobulin heavy variable 3-64 [Source:HGNC Symbol;Acc:HGNC:5617],11,8,12,10,4,1,0.2709720000000001,0.18612500000000004,0.16663450000000002
P01764,IGHV3-23,immunoglobulin heavy variable 3-23 [Source:HGNC Symbol;Acc:HGNC:5588],11,8,12,70,79,79,1.0048705000000002,0.8666689999999999,1.4432240000000003
A0A0B4J1Y9,IGHV3-72,immunoglobulin heavy variable 3-72 [Source:HGNC Symbol;Acc:HGNC:5622],11,8,12,49,67,35,0.7431470000000002,0.7557780000000001,0.6950029999999997
A0A0C4DH68,IGKV2-24,immunoglobulin kappa variable 2-24 [Source:HGNC Symbol;Acc:HGNC:5781],11,8,12,31,91,42,0.5258275,0.9928345000000002,0.800352
O00398,P2RY10,P2Y receptor family member 10 [Source:HGNC Symbol;Acc:HGNC:19906],8,8,8,124,249,91,2.275221,2.18728,2.173085
P06729,CD2,CD2 molecule [Source:HGNC Symbol;Acc:HGNC:1639],8,8,8,145,245,99,2.6588770000000004,2.133764,2.287631
Q6PIZ9,TRAT1,T cell receptor associated transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:30698],8,8,8,131,228,99,2.5577015,1.92191,2.3148395000000006
A0A0B4J268,TRAV4,T cell receptor alpha variable 4 [Source:HGNC Symbol;Acc:HGNC:12140],8,8,8,32,49,12,0.6702764999999999,0.5153639999999998,0.3842259999999999
Q9NQ25,SLAMF7,SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394],8,8,8,150,302,82,2.8318264999999996,2.6738285,1.8315974999999998
P09693,CD3G,CD3g molecule [Source:HGNC Symbol;Acc:HGNC:1675],8,8,8,126,225,97,2.3772379999999997,1.8877909999999998,2.1694215
P51681,CCR5,C-C motif chemokine receptor 5 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:1606],8,8,8,133,201,92,2.4892595,1.7574945,2.0467324999999996
P78549,NTHL1,nth like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:8028],15,1,null,1,12,0,0.9667224999999998,0.562828,0.15000000000000002
P52741,ZNF134,zinc finger protein 134 [Source:HGNC Symbol;Acc:HGNC:12918],14,4,16,7,1,7,1.6508789999999998,0.3482539999999999,1.611439
Q68DY9,ZNF772,zinc finger protein 772 [Source:HGNC Symbol;Acc:HGNC:33106],14,null,16,6,0,3,1.3142790000000002,0.15000000000000002,0.7314849999999998
Q9HBD1,RC3H2,ring finger and CCCH-type domains 2 [Source:HGNC Symbol;Acc:HGNC:21461],3,4,4,150,86,50,5.531825999999999,1.8047034999999996,3.4598574999999996
Q6P9A3,ZNF549,zinc finger protein 549 [Source:HGNC Symbol;Acc:HGNC:26632],14,4,16,6,2,3,1.3142790000000002,0.4668375,0.7314849999999998
P62906,RPL10A,ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299],1,1,null,4,43,0,0.43981599999999993,0.9674959999999998,0.15000000000000002
Q7Z6A9,BTLA,B and T lymphocyte associated [Source:HGNC Symbol;Acc:HGNC:21087],8,8,8,90,20,28,1.6443170000000005,0.29433850000000006,0.7114249999999999
A0A0A6YYK6,TRAV16,T cell receptor alpha variable 16 [Source:HGNC Symbol;Acc:HGNC:12112],8,8,8,83,2,12,1.4636325,0.16486650000000005,0.39637249999999985
O43586,PSTPIP1,proline-serine-threonine phosphatase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9580],8,8,8,114,259,68,2.1397139999999992,2.1777515000000003,1.7083645
Q9Y3P8,SIT1,signaling threshold regulating transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:17710],8,8,8,134,250,91,2.5598434999999986,2.1026115,2.0881785
Q15669,RHOH,ras homolog family member H [Source:HGNC Symbol;Acc:HGNC:686],8,8,8,161,230,103,2.9597685,2.0025495,2.3462980000000004
P04234,CD3D,CD3d molecule [Source:HGNC Symbol;Acc:HGNC:1673],8,8,8,140,195,83,2.49209,1.7438434999999997,1.894013
P57075,UBASH3A,ubiquitin associated and SH3 domain containing A [Source:HGNC Symbol;Acc:HGNC:12462],8,8,8,144,152,110,2.581459000000001,1.3265105,2.4471589999999996
Q6F5E8,CARMIL2,capping protein regulator and myosin 1 linker 2 [Source:HGNC Symbol;Acc:HGNC:27089],8,8,8,110,39,48,1.9923749999999998,0.4829959999999999,1.5512590000000002
Q9P1W8,SIRPG,signal regulatory protein gamma [Source:HGNC Symbol;Acc:HGNC:15757],8,8,8,118,197,91,2.0709744999999997,1.7139745000000002,2.1536114999999993
Q14330,GPR18,G protein-coupled receptor 18 [Source:HGNC Symbol;Acc:HGNC:4472],8,8,8,121,65,55,2.1778025000000003,0.6857975000000002,1.2246635000000001
Q16520,BATF,basic leucine zipper ATF-like transcription factor [Source:HGNC Symbol;Acc:HGNC:958],8,8,8,81,74,45,1.5550585000000001,0.8592569999999999,1.1245930000000004
Q92918,MAP4K1,mitogen-activated protein kinase kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6863],8,8,8,128,242,97,2.3669615,2.039006,2.3755550000000003
P01374,LTA,lymphotoxin alpha [Source:HGNC Symbol;Acc:HGNC:6709],8,8,8,103,9,63,1.865538,0.21871399999999996,1.411128
P49682,CXCR3,C-X-C motif chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:4540],8,8,8,105,198,71,1.9005155,1.6682444999999995,1.5974140000000001
A2RU30,TESPA1,"thymocyte expressed, positive selection associated 1 [Source:HGNC Symbol;Acc:HGNC:29109]",8,8,8,125,288,36,2.3096035,2.5436425000000003,0.8493970000000002
Q6UWD8,C16orf54,chromosome 16 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:26649],8,8,8,114,180,67,2.093559,1.639098,1.4832505
Q8IU68,TMC8,transmembrane channel like 8 [Source:HGNC Symbol;Acc:HGNC:20474],8,8,8,128,202,64,2.4023554999999996,1.8170625,1.8393835000000003
P35236,PTPN7,protein tyrosine phosphatase non-receptor type 7 [Source:HGNC Symbol;Acc:HGNC:9659],8,2,8,161,192,113,2.888819,1.8613985,2.6650820000000004
P07766,CD3E,CD3e molecule [Source:HGNC Symbol;Acc:HGNC:1674],8,8,8,151,249,100,2.7450585000000003,2.3365060000000004,2.3569825000000004
Q8IV04,TBC1D10C,TBC1 domain family member 10C [Source:HGNC Symbol;Acc:HGNC:24702],8,8,8,94,125,57,1.7946905,1.1477385000000004,1.5384664999999995
Q9BRR9,ARHGAP9,Rho GTPase activating protein 9 [Source:HGNC Symbol;Acc:HGNC:14130],8,8,8,148,178,73,2.7578425,1.5131620000000003,1.962285
A0A075B6N2,TRBV20-1,T cell receptor beta variable 20-1 [Source:HGNC Symbol;Acc:HGNC:12196],8,8,8,107,49,11,1.9357055000000003,0.5137915000000001,0.363503
A0A539,TRBV4-2,T cell receptor beta variable 4-2 [Source:HGNC Symbol;Acc:HGNC:12216],8,null,null,25,0,0,0.5379569999999999,0.15000000000000002,0.15000000000000002
P26842,CD27,CD27 molecule [Source:HGNC Symbol;Acc:HGNC:11922],8,8,8,102,254,79,1.8365445,2.2593599999999996,1.751417
P06239,LCK,"LCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6524]",8,1,8,140,37,108,2.6421745,0.514055,2.4220245000000005
A0A5B6,TRBV28,T cell receptor beta variable 28 [Source:HGNC Symbol;Acc:HGNC:12209],8,8,8,112,230,65,2.1119614999999996,2.0678039999999993,1.481899
P31146,CORO1A,coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252],8,8,8,114,283,90,2.1877475,2.6126115000000003,2.2411615
Q9H4E7,DEF6,DEF6 guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:2760],8,8,8,126,200,70,2.5118014999999994,1.8184905000000005,1.8773105
Q13342,SP140,SP140 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:17133],8,1,8,160,9,118,2.9035835,0.4136360000000001,2.7510595
P10966,CD8B,CD8b molecule [Source:HGNC Symbol;Acc:HGNC:1707],8,8,8,81,106,48,1.4796634999999998,0.9750525000000001,1.0907204999999998
P06127,CD5,CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685],8,8,8,92,237,65,1.7064944999999994,2.0806475,1.5031659999999996
P31785,IL2RG,interleukin 2 receptor subunit gamma [Source:HGNC Symbol;Acc:HGNC:6010],8,1,8,167,28,93,2.9841549999999994,0.6357325000000001,2.1155995
Q9H6Q3,SLA2,Src like adaptor 2 [Source:HGNC Symbol;Acc:HGNC:17329],8,8,8,131,275,93,2.3486610000000003,2.3261189999999994,2.0671325000000005
Q96HM7,PCED1B,PC-esterase domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28255],16,0,8,37,17,3,0.7698880000000002,0.4752779999999999,0.21742200000000006
O75995,SASH3,SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15975],16,8,8,178,300,139,3.301188,2.5473315000000003,3.2704775
P30203,CD6,CD6 molecule [Source:HGNC Symbol;Acc:HGNC:1691],8,8,8,99,163,69,1.8455374999999998,1.4460374999999999,1.5697040000000002
Q7Z614,SNX20,sorting nexin 20 [Source:HGNC Symbol;Acc:HGNC:30390],16,8,8,156,270,128,2.901390500000001,2.2739290000000003,2.9947629999999994
P29016,CD1B,CD1b molecule [Source:HGNC Symbol;Acc:HGNC:1635],17,8,17,2,1,1,0.9391569999999999,0.15756499999999998,0.7458754999999999
P15812,CD1E,CD1e molecule [Source:HGNC Symbol;Acc:HGNC:1638],17,8,17,3,239,2,1.4015995,2.1599014999999997,1.4079830000000002
Q8IUN9,CLEC10A,C-type lectin domain containing 10A [Source:HGNC Symbol;Acc:HGNC:16916],17,8,null,1,270,0,0.5445785000000001,2.2689565,0.15000000000000002
Q6NZ67,MZT2B,mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:HGNC:25886],0,1,18,20,24,1,1.244171,1.0716805,0.9667224999999998
Q14C86,GAPVD1,GTPase activating protein and VPS9 domains 1 [Source:HGNC Symbol;Acc:HGNC:23375],4,4,4,61,71,13,2.500862,1.5137484999999995,1.1220260000000002
Q9UKT8,FBXW2,F-box and WD repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:13608],4,4,4,74,31,12,2.9879545000000003,0.6374579999999997,1.0966025
O60518,RANBP6,RAN binding protein 6 [Source:HGNC Symbol;Acc:HGNC:9851],4,3,4,41,31,2,1.8787724999999997,0.37568350000000006,0.40114099999999997
P62136,PPP1CA,protein phosphatase 1 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9281],0,1,null,11,26,0,1.1087575000000003,0.9985634999999999,0.15000000000000002
Q9Y5Y2,NUBP2,nucleotide binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8042],0,1,0,29,26,6,1.8884539999999999,1.0117044999999998,1.1728560000000003
P82930,MRPS34,mitochondrial ribosomal protein S34 [Source:HGNC Symbol;Acc:HGNC:16618],0,1,0,30,6,5,1.9684984999999997,0.5820719999999998,0.8391629999999998
O96000,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10 [Source:HGNC Symbol;Acc:HGNC:7696],0,1,0,37,59,9,1.9805514999999998,1.6231179999999996,1.4506104999999998
Q14520,HABP2,hyaluronan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4798],18,2,19,1,3,1,0.9667224999999998,0.45554100000000003,0.9667224999999998
Q9Y2C9,TLR6,toll like receptor 6 [Source:HGNC Symbol;Acc:HGNC:16711],16,8,8,57,1,23,1.3258645,0.15804950000000006,0.7671765000000003
Q9Y3Z3,SAMHD1,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:15925],16,8,8,87,219,47,1.861985,1.9936245000000001,1.39474
P32971,TNFSF8,TNF superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11938],16,8,8,45,186,40,1.0373575,1.5838565,1.1973445
P21757,MSR1,macrophage scavenger receptor 1 [Source:HGNC Symbol;Acc:HGNC:7376],16,8,8,48,98,38,1.1648659999999995,0.9186804999999999,1.2295339999999997
Q9UN19,DAPP1,dual adaptor of phosphotyrosine and 3-phosphoinositides 1 [Source:HGNC Symbol;Acc:HGNC:16500],16,1,8,87,43,24,1.9658974999999999,1.1195950000000003,0.8502470000000002
P04839,CYBB,cytochrome b-245 beta chain [Source:HGNC Symbol;Acc:HGNC:2578],16,8,8,54,121,52,1.5689220000000004,1.1558305000000002,1.7320625
Q9BXN2,CLEC7A,C-type lectin domain containing 7A [Source:HGNC Symbol;Acc:HGNC:14558],16,8,8,64,140,24,1.4899315,1.237252,0.8028680000000001
Q8TCQ1,MARCH1,membrane associated ring-CH-type finger 1 [Source:HGNC Symbol;Acc:HGNC:26077],16,3,8,89,3,15,2.1987975,0.2027850000000001,0.6673100000000002
Q9NR97,TLR8,toll like receptor 8 [Source:HGNC Symbol;Acc:HGNC:15632],16,8,8,61,183,56,1.4194835000000001,1.5171825,1.7301839999999997
Q9GZR1,SENP6,SUMO specific peptidase 6 [Source:HGNC Symbol;Acc:HGNC:20944],3,4,4,23,73,2,1.0652289999999998,1.770236,0.4682230000000002
Q9UIF8,BAZ2B,bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963],3,4,null,1,122,0,0.1788235,2.4264955000000006,0.15000000000000002
A6NHR9,SMCHD1,structural maintenance of chromosomes flexible hinge domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29090],3,4,4,81,137,4,2.733286,2.5686409999999995,0.6043249999999998
Q6AI39,BICRAL,BRD4 interacting chromatin remodeling complex associated protein like [Source:HGNC Symbol;Acc:HGNC:21111],3,4,4,47,163,11,1.6896815,3.070226,1.0060689999999999
P52737,ZNF136,zinc finger protein 136 [Source:HGNC Symbol;Acc:HGNC:12920],3,3,null,26,48,0,1.361539,0.70386,0.15000000000000002
O43572,AKAP10,A-kinase anchoring protein 10 [Source:HGNC Symbol;Acc:HGNC:368],3,4,null,33,1,0,1.190332,0.17975850000000007,0.15000000000000002
Q86YT6,MIB1,mindbomb E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21086],3,4,4,84,16,20,3.1849675000000004,0.42312200000000005,1.72046
Q07889,SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:11187],3,4,4,75,95,61,2.4854345,2.118668,3.515872499999999
O75886,STAM2,signal transducing adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:11358],3,3,4,55,3,11,1.9016715000000002,0.2335635,1.3254905
Q15018,ABRAXAS2,"abraxas 2, BRISC complex subunit [Source:HGNC Symbol;Acc:HGNC:28975]",3,3,4,29,30,4,1.610096,0.726215,0.5136215
Q8TBM8,DNAJB14,DnaJ heat shock protein family (Hsp40) member B14 [Source:HGNC Symbol;Acc:HGNC:25881],3,4,4,45,2,2,1.5649610000000003,0.22276000000000004,0.27360700000000004
Q5JWR5,DOP1A,DOP1 leucine zipper like protein A [Source:HGNC Symbol;Acc:HGNC:21194],3,4,4,39,52,3,1.4702115,1.1224509999999999,0.6203390000000001
Q9H992,MARCH7,membrane associated ring-CH-type finger 7 [Source:HGNC Symbol;Acc:HGNC:17393],3,3,4,67,43,1,2.481685999999999,0.8067270000000001,0.2519235000000001
Q14207,NPAT,"nuclear protein, coactivator of histone transcription [Source:HGNC Symbol;Acc:HGNC:7896]",3,4,4,101,229,64,3.3053105,3.2974055,3.610571
Q9UMZ2,SYNRG,synergin gamma [Source:HGNC Symbol;Acc:HGNC:557],3,4,4,38,23,9,1.3162169999999997,0.540201,0.5939295000000001
Q8NCN4,RNF169,ring finger protein 169 [Source:HGNC Symbol;Acc:HGNC:26961],3,4,4,113,121,54,3.752053499999999,2.2618590000000003,2.9958085000000003
Q8TB72,PUM2,pumilio RNA binding family member 2 [Source:HGNC Symbol;Acc:HGNC:14958],3,4,4,50,60,14,1.6636205000000002,1.3998910000000002,0.845521
Q13439,GOLGA4,golgin A4 [Source:HGNC Symbol;Acc:HGNC:4427],3,4,4,35,9,2,1.2372775,0.5351095000000001,0.36252549999999995
Q9H4L7,SMARCAD1,"SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 [Source:HGNC Symbol;Acc:HGNC:18398]",3,4,4,84,120,4,2.9905044999999997,2.3577984999999995,0.3532435
Q9C0D2,CEP295,centrosomal protein 295 [Source:HGNC Symbol;Acc:HGNC:29366],3,4,4,15,64,1,0.8668134999999999,1.3643525,0.2553405000000001
Q9P2D0,IBTK,inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853],3,3,null,11,113,0,0.6926910000000001,0.9410440000000002,0.15000000000000002
Q9NV70,EXOC1,exocyst complex component 1 [Source:HGNC Symbol;Acc:HGNC:30380],3,4,null,23,35,0,0.9698249999999999,0.7679754999999998,0.15000000000000002
Q8IZK6,MCOLN2,mucolipin 2 [Source:HGNC Symbol;Acc:HGNC:13357],8,null,null,8,0,0,0.350192,0.15000000000000002,0.15000000000000002
Q96PP8,GBP5,guanylate binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19895],8,8,8,119,153,92,2.4008510000000003,1.3432214999999998,2.3339220000000003
O14626,GPR171,G protein-coupled receptor 171 [Source:HGNC Symbol;Acc:HGNC:30057],8,8,8,25,119,8,0.5558070000000002,1.099042,0.3088140000000001
P40200,CD96,CD96 molecule [Source:HGNC Symbol;Acc:HGNC:16892],8,8,8,133,296,114,2.450737499999999,2.625268,2.862715500000001
Q9UBJ2,ABCD2,ATP binding cassette subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:66],8,2,8,33,222,13,0.7125469999999999,1.1392469999999997,0.412174
O15117,FYB1,FYN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4036],16,8,8,112,136,89,2.2977799999999995,1.1539434999999996,2.2826245000000003
Q9Y6W8,ICOS,inducible T cell costimulator [Source:HGNC Symbol;Acc:HGNC:5351],8,8,8,74,66,67,1.4507719999999997,0.6332165,1.4983465
A0A0B4J262,TRAV8-6,T cell receptor alpha variable 8-6 [Source:HGNC Symbol;Acc:HGNC:12151],8,8,8,38,83,12,0.7493605000000001,0.7590675,0.38425149999999997
Q13094,LCP2,lymphocyte cytosolic protein 2 [Source:HGNC Symbol;Acc:HGNC:6529],16,8,8,77,103,40,1.5939884999999998,0.92673,1.037366
Q9Y2R2,PTPN22,protein tyrosine phosphatase non-receptor type 22 [Source:HGNC Symbol;Acc:HGNC:9652],8,8,8,128,201,67,2.4344855000000005,2.0153845,1.6368710000000002
A0A0A6YYK7,TRAV19,T cell receptor alpha variable 19 [Source:HGNC Symbol;Acc:HGNC:12115],8,8,null,47,10,0,0.8939115,0.22582000000000002,0.15000000000000002
A0A0B4J275,TRAV17,T cell receptor alpha variable 17 [Source:HGNC Symbol;Acc:HGNC:12113],8,8,8,59,62,9,1.0899554999999999,0.6233735,0.3348410000000001
Q5JPB2,ZNF831,zinc finger protein 831 [Source:HGNC Symbol;Acc:HGNC:16167],8,8,8,105,182,89,2.0718840000000003,1.6625580000000006,2.0317299999999996
P34910,EVI2B,ecotropic viral integration site 2B [Source:HGNC Symbol;Acc:HGNC:3500],16,8,8,122,250,72,2.417706499999999,2.1626809999999996,1.8073895
P09326,CD48,CD48 molecule [Source:HGNC Symbol;Acc:HGNC:1683],8,8,8,142,297,49,2.5666945000000005,2.6543209999999995,1.1705695
Q8TD46,CD200R1,CD200 receptor 1 [Source:HGNC Symbol;Acc:HGNC:24235],8,8,8,49,174,40,0.9590725000000002,1.4547584999999998,0.9828725
P08575,PTPRC,protein tyrosine phosphatase receptor type C [Source:HGNC Symbol;Acc:HGNC:9666],8,8,8,114,282,87,2.45214,2.3714154999999995,2.604732
Q13291,SLAMF1,signaling lymphocytic activation molecule family member 1 [Source:HGNC Symbol;Acc:HGNC:10903],8,8,8,42,200,26,1.0456109999999998,1.7682639999999998,0.7911294999999998
Q99684,GFI1,growth factor independent 1 transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4237],8,8,8,105,41,69,1.8921004999999997,0.45338199999999995,1.5390869999999999
