n.uniprot,n.name,n.description,n.match_community,n.normal_community,n.primary_community,n.match_degree,n.normal_degree,n.primary_degree,n.pagerank_match,n.pagerank_normal,n.pagerank_primary
Q7Z7G8,VPS13B,vacuolar protein sorting 13 homolog B [Source:HGNC Symbol;Acc:HGNC:2183],126,0,25,1,197,1,0.7458754999999999,0.7326069999999998,0.5823780000000002
A6NI79,CCDC69,coiled-coil domain containing 69 [Source:HGNC Symbol;Acc:HGNC:24487],17,4,19,1,879,3,0.17027250000000002,2.5372079999999997,0.22774950000000005
O43736,ITM2A,integral membrane protein 2A [Source:HGNC Symbol;Acc:HGNC:6173],9,null,7,17,0,8,1.2787064999999997,0.15000000000000002,0.6463659999999999
P28070,PSMB4,proteasome subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:9541],34,4,32,4,1,2,1.2881245000000001,0.276701,0.808359
Q15906,VPS72,vacuolar protein sorting 72 homolog [Source:HGNC Symbol;Acc:HGNC:11644],34,1,32,4,67,4,1.2881245000000001,0.33836849999999996,1.6521030000000003
P01614,IGKV2D-40,immunoglobulin kappa variable 2D-40 [Source:HGNC Symbol;Acc:HGNC:5804],6,3,null,1,56,0,0.16403350000000008,0.9225734999999999,0.15000000000000002
Q13303,KCNAB2,potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229],23,4,19,4,22,12,0.21165050000000007,0.7737640000000001,0.317518
Q7L8J4,SH3BP5L,SH3 binding domain protein 5 like [Source:HGNC Symbol;Acc:HGNC:29360],127,1,null,1,19,0,0.9667224999999998,0.2368275,0.15000000000000002
Q8NCN2,ZBTB34,zinc finger and BTB domain containing 34 [Source:HGNC Symbol;Acc:HGNC:31446],128,0,null,1,1,0,0.9667224999999998,0.16315800000000005,0.15000000000000002
P12532.1,null,null,129,1,92,1,26,1,0.9667224999999998,0.218017,0.9667224999999998
Q6PML9,SLC30A9,solute carrier family 30 member 9 [Source:HGNC Symbol;Acc:HGNC:1329],130,0,null,2,1060,0,1.4079830000000002,1.9575674999999997,0.15000000000000002
P45381,ASPA,aspartoacylase [Source:HGNC Symbol;Acc:HGNC:756],9,4,null,6,711,0,0.47400300000000006,2.077868,0.15000000000000002
P50222,MEOX2,mesenchyme homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7014],9,4,7,2,81,2,0.2655065,0.6389965000000002,0.4182855
Q8NE31,FAM13C,family with sequence similarity 13 member C [Source:HGNC Symbol;Acc:HGNC:19371],9,null,null,4,0,0,0.3563545,0.15000000000000002,0.15000000000000002
Q6PCT2,FBXL19,F-box and leucine rich repeat protein 19 [Source:HGNC Symbol;Acc:HGNC:25300],131,1,null,1,917,0,0.9667224999999998,2.4612775000000005,0.15000000000000002
O60524,NEMF,nuclear export mediator factor [Source:HGNC Symbol;Acc:HGNC:10663],132,0,null,1,461,0,0.9667224999999998,1.0147389999999998,0.15000000000000002
Q8NGE7,OR9K2,olfactory receptor family 9 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:15339],133,null,null,1,0,0,0.9667224999999998,0.15000000000000002,0.15000000000000002
Q5EBL2,ZNF628,zinc finger protein 628 [Source:HGNC Symbol;Acc:HGNC:28054],134,1,84,2,284,4,1.253674,0.9171505,1.425221
Q8NAF0,ZNF579,zinc finger protein 579 [Source:HGNC Symbol;Acc:HGNC:26646],134,1,84,1,82,2,0.6794650000000001,0.3898785,0.7640145
Q9Y6V7,DDX49,DEAD-box helicase 49 [Source:HGNC Symbol;Acc:HGNC:18684],1,1,93,2,875,1,0.9667564999999999,2.5659379999999996,0.9667224999999998
Q8TCB7,METTL6,methyltransferase like 6 [Source:HGNC Symbol;Acc:HGNC:28343],135,0,null,1,503,0,0.9667224999999998,0.8389845,0.15000000000000002
Q96JA4,MS4A14,membrane spanning 4-domains A14 [Source:NCBI gene;Acc:84689],136,null,94,1,0,1,0.9667224999999998,0.15000000000000002,0.9667224999999998
Q96KJ9,COX4I2,cytochrome c oxidase subunit 4I2 [Source:HGNC Symbol;Acc:HGNC:16232],9,4,7,10,56,2,0.6918494999999998,0.34569550000000004,0.555178
P05452,CLEC3B,C-type lectin domain family 3 member B [Source:HGNC Symbol;Acc:HGNC:11891],9,4,null,2,114,0,0.24420550000000002,1.0960499999999997,0.15000000000000002
Q9P298,HIGD1B,HIG1 hypoxia inducible domain family member 1B [Source:HGNC Symbol;Acc:HGNC:24318],9,null,7,2,0,1,0.2534025000000001,0.15000000000000002,0.385484
O43638,FOXS1,forkhead box S1 [Source:HGNC Symbol;Acc:HGNC:3735],9,null,null,5,0,0,0.40472800000000003,0.15000000000000002,0.15000000000000002
Q9NX14,NDUFB11,NADH:ubiquinone oxidoreductase subunit B11 [Source:HGNC Symbol;Acc:HGNC:20372],137,4,null,1,7,0,0.9667224999999998,0.450288,0.15000000000000002
P25116,F2R,coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537],9,null,7,1,0,5,0.19696250000000004,0.15000000000000002,0.6098500000000003
Q8IZH2,XRN1,5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654],3,0,95,3,819,1,1.103105,1.8298295000000002,0.9667224999999998
Q15198,PDGFRL,platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805],2,4,1,2,5,4,0.219394,0.3223034999999999,0.31809600000000005
P00736,null,null,138,4,96,2,17,2,0.9662889999999998,0.8323799999999999,0.9662889999999998
P09871,C1S,complement C1s [Source:HGNC Symbol;Acc:HGNC:1247],138,4,96,2,84,2,0.9662889999999998,1.7991614999999996,0.9662889999999998
Q8IZL2,MAML2,mastermind like transcriptional coactivator 2 [Source:HGNC Symbol;Acc:HGNC:16259],139,0,63,1,382,3,0.9667224999999998,0.8572424999999999,1.3585044999999998
P04818,TYMS,thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441],5,2,4,1,94,1,0.16934600000000005,0.9448094999999999,0.17215950000000005
P14921,ETS1,"ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]",23,4,7,9,18,3,0.765332,0.26806499999999994,0.6392685000000001
Q8NC01,CLEC1A,C-type lectin domain family 1 member A [Source:HGNC Symbol;Acc:HGNC:24355],9,4,7,4,25,2,0.322363,0.47929849999999996,0.2491355
Q16363,LAMA4,laminin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6484],2,4,1,18,583,21,0.8473740000000002,2.2037359999999997,1.0370515000000002
P37275,ZEB1,zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642],2,1,1,46,773,41,2.440308000000001,2.437792,2.2685399999999993
Q13361,MFAP5,microfibril associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29673],2,4,1,7,84,3,0.39546299999999995,1.2293724999999998,0.2905815
Q9NQX0,PRDM6,PR/SET domain 6 [Source:HGNC Symbol;Acc:HGNC:9350],2,null,null,6,0,0,0.35670299999999994,0.15000000000000002,0.15000000000000002
P78559,MAP1A,microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835],2,4,null,6,12,0,0.3613355,0.45044949999999995,0.15000000000000002
O15204,ADAMDEC1,ADAM like decysin 1 [Source:HGNC Symbol;Acc:HGNC:16299],17,null,19,2,0,1,0.19412350000000006,0.15000000000000002,0.17484550000000001
P51685,CCR8,C-C motif chemokine receptor 8 [Source:HGNC Symbol;Acc:HGNC:1609],17,null,15,4,0,1,0.20848000000000003,0.15000000000000002,0.16336200000000006
P10321,HLA-C,"major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:HGNC:4933]",28,4,27,4,5,3,0.4913005,0.662363,0.5845625
Q96DX8,RTP4,receptor transporter protein 4 [Source:HGNC Symbol;Acc:HGNC:23992],28,1,null,2,2,0,0.3102505000000001,0.22183350000000002,0.15000000000000002
A0A0B4J274,TRAV20,T cell receptor alpha variable 20 [Source:HGNC Symbol;Acc:HGNC:12117],17,null,15,20,0,19,0.3719434999999999,0.15000000000000002,0.3636050000000001
A0A0B4J240,TRAV10,T cell receptor alpha variable 10 [Source:HGNC Symbol;Acc:HGNC:12103],17,null,15,23,0,12,0.40905449999999993,0.15000000000000002,0.2865865
Q8TBM8,DNAJB14,DnaJ heat shock protein family (Hsp40) member B14 [Source:HGNC Symbol;Acc:HGNC:25881],140,0,2,2,265,2,1.253674,1.175066,0.6088214999999999
Q9H4L7,SMARCAD1,"SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 [Source:HGNC Symbol;Acc:HGNC:18398]",140,0,2,1,1623,1,0.6794650000000001,2.7250834999999998,0.41225049999999985
Q9H7X3,ZNF696,zinc finger protein 696 [Source:HGNC Symbol;Acc:HGNC:25872],4,1,3,8,88,3,0.958724,0.3666650000000001,0.8296685000000001
Q96AC6,KIFC2,kinesin family member C2 [Source:HGNC Symbol;Acc:HGNC:29530],4,1,3,5,230,1,0.5758584999999999,0.7019220000000002,0.28151200000000004
P52737,ZNF136,zinc finger protein 136 [Source:HGNC Symbol;Acc:HGNC:12920],141,0,null,2,1437,0,0.9500454999999999,2.5561799999999995,0.15000000000000002
Q08AG5,ZNF844,zinc finger protein 844 [Source:HGNC Symbol;Acc:HGNC:25932],141,0,null,3,622,0,1.4164490000000003,1.0598400000000001,0.15000000000000002
P57764,GSDMD,gasdermin D [Source:HGNC Symbol;Acc:HGNC:25697],142,1,97,1,411,1,0.9667224999999998,1.4662080000000002,0.9667224999999998
O94892,ZNF432,zinc finger protein 432 [Source:HGNC Symbol;Acc:HGNC:20810],41,0,null,2,1091,0,1.1451290000000003,1.9791064999999997,0.15000000000000002
Q9UNS1,TIMELESS,timeless circadian regulator [Source:HGNC Symbol;Acc:HGNC:11813],143,2,4,1,19,2,0.9667224999999998,0.259582,0.19879000000000008
Q9NS56,TOPORS,TOP1 binding arginine/serine rich protein [Source:HGNC Symbol;Acc:HGNC:21653],144,0,null,1,539,0,0.9667224999999998,1.0337024999999997,0.15000000000000002
O95625,ZBTB11,zinc finger and BTB domain containing 11 [Source:HGNC Symbol;Acc:HGNC:16740],3,0,98,3,1303,1,1.5511569999999997,2.164653000000001,0.9667224999999998
Q6UVJ0,SASS6,SAS-6 centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:25403],5,0,null,1,1562,0,0.267198,2.536358000000001,0.15000000000000002
Q86YD3,TMEM25,transmembrane protein 25 [Source:HGNC Symbol;Acc:HGNC:25890],145,1,99,2,452,1,1.4079830000000002,1.4028234999999998,0.9667224999999998
Q14CX7,NAA25,"N(alpha)-acetyltransferase 25, NatB auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:25783]",146,0,null,1,1539,0,0.9667224999999998,2.5068884999999996,0.15000000000000002
Q86UE4,MTDH,metadherin [Source:HGNC Symbol;Acc:HGNC:29608],37,null,100,5,0,2,1.274346,0.15000000000000002,0.9662889999999998
O75694,NUP155,nucleoporin 155 [Source:HGNC Symbol;Acc:HGNC:8063],147,0,null,1,1348,0,0.7458754999999999,2.171351,0.15000000000000002
Q5F1R6,DNAJC21,DnaJ heat shock protein family (Hsp40) member C21 [Source:HGNC Symbol;Acc:HGNC:27030],147,0,101,1,1,1,0.7458754999999999,0.1609055,0.9667224999999998
P10643,C7,complement C7 [Source:HGNC Symbol;Acc:HGNC:1346],9,null,7,27,0,13,2.2816555,0.15000000000000002,1.4058239999999997
P50221,MEOX1,mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013],9,4,7,16,55,7,1.2998120000000002,0.6295019999999999,0.7647455000000001
Q16570,ACKR1,atypical chemokine receptor 1 (Duffy blood group) [Source:HGNC Symbol;Acc:HGNC:4035],9,4,7,16,10,16,1.1670420000000001,0.5807545,1.8275769999999998
P16109,SELP,selectin P [Source:HGNC Symbol;Acc:HGNC:10721],9,4,7,10,35,12,0.7800540000000002,0.9075029999999998,1.1526260000000002
Q8N6M0,OTUD6B,OTU domain containing 6B [Source:HGNC Symbol;Acc:HGNC:24281],37,0,null,4,179,0,1.1503989999999995,0.47534600000000005,0.15000000000000002
Q8N573,OXR1,oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822],37,0,null,1,46,0,0.38065600000000005,0.8629545,0.15000000000000002
Q9BRU9,UTP23,UTP23 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:28224],37,0,102,4,524,1,1.0057800000000001,1.0705839999999998,0.9667224999999998
Q6P1X5,TAF2,TATA-box binding protein associated factor 2 [Source:HGNC Symbol;Acc:HGNC:11536],37,0,100,6,709,2,1.5740474999999998,1.1998265,0.9662889999999998
P12314,FCGR1A,Fc fragment of IgG receptor Ia [Source:HGNC Symbol;Acc:HGNC:3613],23,22,19,2,1,11,0.5800320000000001,0.9667224999999998,0.5009140000000001
Q9H211,CDT1,chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576],5,1,4,8,114,4,0.4207164999999999,0.6664855000000001,0.24632199999999999
Q8IUK5,PLXDC1,plexin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20945],2,23,1,9,1,1,0.5450544999999999,0.9667224999999998,0.190188
O60706,ABCC9,ATP binding cassette subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:60],9,1,7,15,1016,2,0.969264,3.1017524999999995,0.28775100000000003
A0A0A6YYK7,TRAV19,T cell receptor alpha variable 19 [Source:HGNC Symbol;Acc:HGNC:12115],17,null,15,25,0,6,0.43009200000000003,0.15000000000000002,0.21994650000000002
P22749,GNLY,granulysin [Source:HGNC Symbol;Acc:HGNC:4414],17,null,15,12,0,16,0.2927659999999999,0.15000000000000002,0.3319935
A0A0K0K1C4,TRBV27,T cell receptor beta variable 27 [Source:HGNC Symbol;Acc:HGNC:12208],17,null,15,9,0,35,0.25080150000000007,0.15000000000000002,0.5349735
A0A0B4J272,TRAV24,T cell receptor alpha variable 24 [Source:HGNC Symbol;Acc:HGNC:12121],17,null,15,10,0,2,0.263611,0.15000000000000002,0.17320500000000003
A0A0B4J235,TRAV13-2,T cell receptor alpha variable 13-2 [Source:HGNC Symbol;Acc:HGNC:12109],17,null,15,9,0,3,0.25120100000000006,0.15000000000000002,0.185445
Q9H5Z6,FAM124B,family with sequence similarity 124 member B [Source:HGNC Symbol;Acc:HGNC:26224],9,null,7,4,0,5,0.3272760000000002,0.15000000000000002,0.45050900000000005
P10155,RO60,"Ro60, Y RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11313]",148,0,2,3,202,4,1.620534,1.0232900000000003,1.4276775
Q7Z478,DHX29,DExH-box helicase 29 [Source:HGNC Symbol;Acc:HGNC:15815],3,0,103,1,306,1,0.568982,0.7023129999999999,0.9667224999999998
Q86VY9,TMEM200A,transmembrane protein 200A [Source:HGNC Symbol;Acc:HGNC:21075],2,0,null,2,1,0,0.247359,0.1585765,0.15000000000000002
P98066,TNFAIP6,TNF alpha induced protein 6 [Source:HGNC Symbol;Acc:HGNC:11898],2,null,null,10,0,0,0.47650200000000004,0.15000000000000002,0.15000000000000002
P21757,MSR1,macrophage scavenger receptor 1 [Source:HGNC Symbol;Acc:HGNC:7376],23,4,19,6,51,7,0.5824545,1.3119245000000002,0.47194600000000003
Q3L8U1,CHD9,chromodomain helicase DNA binding protein 9 [Source:HGNC Symbol;Acc:HGNC:25701],149,0,null,1,706,0,0.9667224999999998,1.5802610000000004,0.15000000000000002
P12882,MYH1,myosin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:7567],150,null,null,1,0,0,0.9667224999999998,0.15000000000000002,0.15000000000000002
P62249,RPS16,ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396],1,4,34,7,109,6,1.9766924999999995,0.6643775000000001,1.3129954999999998
Q9C0H5,ARHGAP39,Rho GTPase activating protein 39 [Source:HGNC Symbol;Acc:HGNC:29351],4,1,null,3,964,0,0.40598599999999996,2.4237159999999998,0.15000000000000002
Q96I34,PPP1R16A,protein phosphatase 1 regulatory subunit 16A [Source:HGNC Symbol;Acc:HGNC:14941],4,1,3,6,6,4,0.66391,0.2305375,0.7259175
O14593,RFXANK,regulatory factor X associated ankyrin containing protein [Source:HGNC Symbol;Acc:HGNC:9987],151,1,34,1,350,1,0.9667224999999998,1.2551020000000004,0.39285349999999997
A1L170,C1orf226,chromosome 1 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34351],152,5,104,1,623,1,0.7458754999999999,1.5857264999999996,0.7458754999999999
Q5T0L3,SPATA46,spermatogenesis associated 46 [Source:HGNC Symbol;Acc:HGNC:27648],152,0,104,1,337,1,0.7458754999999999,0.6752065,0.7458754999999999
P20290,BTF3,basic transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:1125],153,4,null,1,199,0,0.9667224999999998,1.0926755,0.15000000000000002
Q96B23,C18orf25,chromosome 18 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:28172],122,0,null,1,275,0,0.530834,0.5956124999999999,0.15000000000000002
P17028,ZNF24,zinc finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13032],122,0,90,2,1414,2,1.0233495000000001,2.3871405,1.0756499999999998
P55107,GDF10,growth differentiation factor 10 [Source:HGNC Symbol;Acc:HGNC:4215],9,4,7,16,70,1,1.3282784999999997,0.9368959999999998,0.25189800000000007
P24387,CRHBP,corticotropin releasing hormone binding protein [Source:HGNC Symbol;Acc:HGNC:2356],9,4,null,1,66,0,0.20934700000000003,0.3354105,0.15000000000000002
P30518,AVPR2,arginine vasopressin receptor 2 [Source:HGNC Symbol;Acc:HGNC:897],9,4,7,17,38,4,1.3942299999999996,0.5570394999999999,0.5098900000000001
O95841,ANGPTL1,angiopoietin like 1 [Source:HGNC Symbol;Acc:HGNC:489],9,4,null,9,19,0,0.647641,0.29461050000000005,0.15000000000000002
Q8TF65,GIPC2,GIPC PDZ domain containing family member 2 [Source:HGNC Symbol;Acc:HGNC:18177],9,null,7,5,0,2,0.4296245000000001,0.15000000000000002,0.3111345000000001
P05161,ISG15,ISG15 ubiquitin like modifier [Source:HGNC Symbol;Acc:HGNC:4053],28,4,27,6,3,5,0.5689650000000002,1.313616,0.5932070000000002
Q86SG5,S100A7A,S100 calcium binding protein A7A [Source:HGNC Symbol;Acc:HGNC:21657],154,null,105,1,0,1,0.9667224999999998,0.15000000000000002,0.9667224999999998
P07948,LYN,"LYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6735]",23,5,19,11,1,2,0.358743,0.17363850000000006,0.473102
P10124,SRGN,serglycin [Source:HGNC Symbol;Acc:HGNC:9361],23,4,19,27,4,46,0.542904,0.22766449999999996,0.835015
Q96D96,HVCN1,hydrogen voltage gated channel 1 [Source:HGNC Symbol;Acc:HGNC:28240],23,null,19,11,0,2,0.30417299999999997,0.15000000000000002,0.17555099999999998
P22794,EVI2A,ecotropic viral integration site 2A [Source:HGNC Symbol;Acc:HGNC:3499],23,4,19,10,33,41,0.6844205000000001,1.1338835000000003,0.881374
Q15910,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527],5,2,null,3,153,0,0.300314,0.8439570000000001,0.15000000000000002
P86452,ZBED6,zinc finger BED-type containing 6 [Source:HGNC Symbol;Acc:HGNC:33273],3,0,2,1,63,13,0.37658450000000016,0.7515195,2.3208235000000004
P16220,CREB1,cAMP responsive element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2345],3,0,2,3,844,6,0.9168274999999999,1.7189725,1.1883515
Q8IWJ2,GCC2,GRIP and coiled-coil domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23218],3,0,null,4,1302,0,1.0942989999999995,2.1032745000000004,0.15000000000000002
Q9Y2I7,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing [Source:HGNC Symbol;Acc:HGNC:23785]",3,0,2,5,73,8,1.6123399999999997,0.8571574999999998,1.5223419999999996
Q13873,BMPR2,bone morphogenetic protein receptor type 2 [Source:HGNC Symbol;Acc:HGNC:1078],3,0,2,2,50,2,0.6346274999999999,0.7481365000000001,0.46241749999999987
P02649,APOE,apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613],155,null,null,1,0,0,0.9667224999999998,0.15000000000000002,0.15000000000000002
Q9UPC5,GPR34,G protein-coupled receptor 34 [Source:HGNC Symbol;Acc:HGNC:4490],23,4,19,1,281,2,0.22929650000000001,1.0278545,0.23792400000000008
O95319,CELF2,CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550],23,4,7,17,481,5,1.181594,1.7421690000000003,0.3912384999999999
P59768,GNG2,G protein subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404],23,4,7,14,382,8,0.9342355,1.462298,0.6060334999999998
Q96AV8,E2F7,E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820],5,2,4,3,58,1,0.20961900000000003,0.5722375000000001,0.17817750000000002
P26447,S100A4,S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:HGNC:10494],2,4,null,1,87,0,0.503617,1.418421,0.15000000000000002
P08670,VIM,vimentin [Source:HGNC Symbol;Acc:HGNC:12692],2,4,null,2,689,0,0.603543,2.3217754999999993,0.15000000000000002
O14964,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],156,1,null,2,338,0,1.0149260000000002,1.0887315000000002,0.15000000000000002
Q6P1R4,DUS1L,dihydrouridine synthase 1 like [Source:HGNC Symbol;Acc:HGNC:30086],156,1,106,4,616,5,1.9440099999999998,1.8632770000000003,1.2655059999999998
Q9H0B8,CRISPLD2,cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248],2,null,1,6,0,13,0.38613,0.15000000000000002,0.675113
P13535,MYH8,myosin heavy chain 8 [Source:HGNC Symbol;Acc:HGNC:7578],2,null,107,3,0,1,0.3383175,0.15000000000000002,0.7458754999999999
Q9Y623,MYH4,myosin heavy chain 4 [Source:HGNC Symbol;Acc:HGNC:7574],2,null,107,5,0,2,0.4302534999999999,0.15000000000000002,1.4079830000000002
Q9Y221,NIP7,nucleolar pre-rRNA processing protein NIP7 [Source:HGNC Symbol;Acc:HGNC:24328],45,5,72,2,62,1,0.7045825,0.551115,0.611465
P13928,ANXA8,annexin A8 [Source:HGNC Symbol;Acc:HGNC:546],8,5,6,5,1,6,1.1916155,0.16112650000000003,1.0572985
P51798,CLCN7,chloride voltage-gated channel 7 [Source:HGNC Symbol;Acc:HGNC:2025],157,1,null,1,66,0,0.9667224999999998,0.35923599999999994,0.15000000000000002
Q8NGS7,OR13C8,olfactory receptor family 13 subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:15103],158,null,null,6,0,0,2.5883950000000002,0.15000000000000002,0.15000000000000002
Q5HYK9,ZNF667,zinc finger protein 667 [Source:HGNC Symbol;Acc:HGNC:28854],159,5,null,1,1250,0,0.9667224999999998,2.4068520000000007,0.15000000000000002
O43156,TTI1,TELO2 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29029],160,5,null,1,872,0,0.9667224999999998,1.4983210000000005,0.15000000000000002
Q9NYG5,ANAPC11,anaphase promoting complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:14452],156,1,106,1,53,6,0.6014775,1.02176,1.5938099999999995
Q9UN75,PCDHA12,protocadherin alpha 12 [Source:HGNC Symbol;Acc:HGNC:8666],161,null,108,1,0,1,0.9667224999999998,0.15000000000000002,0.9667224999999998
Q96Q15,SMG1,SMG1 nonsense mediated mRNA decay associated PI3K related kinase [Source:HGNC Symbol;Acc:HGNC:30045],162,0,null,2,769,0,1.253674,1.5920335,0.15000000000000002
Q9H2D1,SLC25A32,solute carrier family 25 member 32 [Source:HGNC Symbol;Acc:HGNC:29683],37,0,36,1,5,2,0.39311699999999994,0.5229120000000002,0.9406530000000001
A0A075B6V5,TRAV36DV7,T cell receptor alpha variable 36/delta variable 7 [Source:HGNC Symbol;Acc:HGNC:12135],17,null,15,1,0,12,0.16123700000000002,0.15000000000000002,0.2853200000000001
H0YL14,TMEM250,transmembrane protein 250 [Source:HGNC Symbol;Acc:HGNC:31009],84,1,109,1,297,1,0.6303945000000002,1.4158455000000003,0.7458754999999999
Q8WX92,NELFB,negative elongation factor complex member B [Source:HGNC Symbol;Acc:HGNC:24324],84,1,109,2,545,2,1.0756499999999998,1.8727544999999999,1.4079830000000002
P62807,HIST1H2BI,histone cluster 1 H2B family member i [Source:HGNC Symbol;Acc:HGNC:4756],163,5,110,5,28,3,1.7016154999999997,0.3949019999999999,1.2546940000000002
P68431.7,null,null,163,null,110,4,0,2,1.2674864999999997,0.15000000000000002,0.8273905000000001
P20671,HIST1H2AD,histone cluster 1 H2A family member d [Source:HGNC Symbol;Acc:HGNC:4729],163,null,110,4,0,4,1.2674864999999997,0.15000000000000002,1.5533754999999996
Q6NZY7,CDC42EP5,CDC42 effector protein 5 [Source:HGNC Symbol;Acc:HGNC:17408],2,1,null,2,237,0,0.3166339999999999,0.9454895,0.15000000000000002
Q8NG48,LINS1,lines homolog 1 [Source:HGNC Symbol;Acc:HGNC:30922],164,0,null,1,472,0,0.9667224999999998,0.8758065000000002,0.15000000000000002
P62841,RPS15,ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:10388],1,1,34,2,404,2,0.6896819999999999,1.641444,0.6150520000000003
Q13315,ATM,ATM serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:795],15,0,13,2,642,2,0.8312495,1.3868605,0.7430875
Q13478,IL18R1,interleukin 18 receptor 1 [Source:HGNC Symbol;Acc:HGNC:5988],17,null,null,7,0,0,0.24827700000000008,0.15000000000000002,0.15000000000000002
Q9UQQ2,SH2B3,SH2B adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:29605],23,4,null,5,27,0,0.37681400000000015,1.0567545,0.15000000000000002
Q8NEA6,GLIS3,GLIS family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:28510],2,null,null,5,0,0,0.33626899999999993,0.15000000000000002,0.15000000000000002
P07942,LAMB1,laminin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6486],2,null,1,4,0,5,0.28978250000000005,0.15000000000000002,0.3409865
P14210,HGF,hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893],9,17,7,7,1,1,0.5455644999999999,0.9667224999999998,0.22463
Q8N2G6,ZCCHC24,zinc finger CCHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:26911],9,4,7,7,554,5,0.7602150000000001,2.0587854999999995,0.47369700000000003
Q01118,SCN7A,sodium voltage-gated channel alpha subunit 7 [Source:HGNC Symbol;Acc:HGNC:10594],9,null,null,3,0,0,0.3177305000000001,0.15000000000000002,0.15000000000000002
Q9ULS6,KCNS2,potassium voltage-gated channel modifier subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:6301],9,null,null,1,0,0,0.21024800000000002,0.15000000000000002,0.15000000000000002
O43155,FLRT2,fibronectin leucine rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3761],9,null,7,14,0,6,0.8892790000000002,0.15000000000000002,0.5458875000000001
Q96B02,UBE2W,ubiquitin conjugating enzyme E2 W [Source:HGNC Symbol;Acc:HGNC:25616],27,0,26,2,10,1,0.8561205000000002,0.265668,0.9667224999999998
Q9NVT9,ARMC1,armadillo repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:17684],27,0,111,2,8,1,0.965303,0.24391650000000006,0.9667224999999998
Q9BUH6,PAXX,PAXX non-homologous end joining factor [Source:HGNC Symbol;Acc:HGNC:27849],84,1,71,1,702,1,0.5952554999999998,2.1068275,0.5434225
Q7Z3V5,ZNF571,zinc finger protein 571 [Source:HGNC Symbol;Acc:HGNC:25000],73,0,null,3,793,0,0.9859834999999999,1.3431195000000002,0.15000000000000002
